AIAnalysisID,CaseID,CrimePattern,SuspectPrediction,RiskScore,MOType,HotspotLocation,AnalysisDate,Recommendation
AI03874,KSP/DIS030/2026/03874,Property Crime Pattern Cluster #15,No prior criminal record detected,69,Chain Snatching,Ballari Sector 3,2026-11-11,Deploy Hoysala patrol unit to Ballari Central PS and monitor CCTV feeds.
AI03875,KSP/DIS031/2026/03875,Cyber Crime & Online Fraud Pattern Cluster #16,No prior criminal record detected,70,Cyber Crime,Vijayanagara (Hospete) Sector 4,2026-12-12,Deploy Hoysala patrol unit to Vijayanagara (Hospete) Cyber Crime PS and monitor CCTV feeds.
AI03876,KSP/DIS001/2026/03876,Cyber Crime & Online Fraud Pattern Cluster #17,High match with repeat offender Santosh Khan,71,UPI Fraud,Bengaluru Urban Sector 5,2026-01-13,Deploy Hoysala patrol unit to Whitefield Police Station and monitor CCTV feeds.
AI03877,KSP/DIS002/2026/03877,Cyber Crime & Online Fraud Pattern Cluster #18,No prior criminal record detected,72,Online Banking Fraud,Bengaluru Rural Sector 6,2026-02-14,Deploy Hoysala patrol unit to Bengaluru Rural Town PS and monitor CCTV feeds.
AI03878,KSP/DIS003/2026/03878,Cyber Crime & Online Fraud Pattern Cluster #19,No prior criminal record detected,73,Identity Theft,Ramanagara Sector 7,2026-03-15,Deploy Hoysala patrol unit to Ramanagara Central PS and monitor CCTV feeds.
AI03879,KSP/DIS004/2026/03879,Cyber Crime & Online Fraud Pattern Cluster #20,No prior criminal record detected,74,ATM Fraud,Chikkaballapura Sector 8,2026-04-16,Deploy Hoysala patrol unit to Chikkaballapura Cyber Crime PS and monitor CCTV feeds.
AI03880,KSP/DIS005/2026/03880,Crime Against Women & Children Pattern Cluster #1,High match with repeat offender Manjunath Shetty,75,Rape,Kolar Sector 1,2026-05-17,Deploy Hoysala patrol unit to Kolar Traffic PS and monitor CCTV feeds.
AI03881,KSP/DIS006/2026/03881,Crime Against Women & Children Pattern Cluster #2,No prior criminal record detected,76,Sexual Assault,Tumakuru Sector 2,2026-06-18,Deploy Hoysala patrol unit to Tumakuru Town PS and monitor CCTV feeds.
AI03882,KSP/DIS007/2026/03882,Crime Against Women & Children Pattern Cluster #3,No prior criminal record detected,77,POCSO,Shivamogga Sector 3,2026-07-19,Deploy Hoysala patrol unit to Shivamogga Central PS and monitor CCTV feeds.
AI03883,KSP/DIS008/2026/03883,Crime Against Women & Children Pattern Cluster #4,No prior criminal record detected,78,Domestic Violence,Chitradurga Sector 4,2026-08-20,Deploy Hoysala patrol unit to Chitradurga Cyber Crime PS and monitor CCTV feeds.
AI03884,KSP/DIS009/2026/03884,Organized Crime & Extortion Pattern Cluster #5,High match with repeat offender Praveen Naik,79,Illegal Weapons,Davanagere Sector 5,2026-09-21,Deploy Hoysala patrol unit to Davanagere Traffic PS and monitor CCTV feeds.
AI03885,KSP/DIS010/2026/03885,Narcotics & Contraband Pattern Cluster #6,No prior criminal record detected,80,Drug Trafficking,Mysuru Sector 6,2026-10-22,Deploy Hoysala patrol unit to Mysuru Town PS and monitor CCTV feeds.
AI03886,KSP/DIS011/2026/03886,Organized Crime & Extortion Pattern Cluster #7,No prior criminal record detected,81,Human Trafficking,Mandya Sector 7,2026-11-23,Deploy Hoysala patrol unit to Mandya Central PS and monitor CCTV feeds.
AI03887,KSP/DIS012/2026/03887,Public Disturbance & Miscellaneous Pattern Cluster #8,No prior criminal record detected,82,Gambling,Hassan Sector 8,2026-12-24,Deploy Hoysala patrol unit to Hassan Cyber Crime PS and monitor CCTV feeds.
AI03888,KSP/DIS013/2026/03888,Environmental & Forest Crime Pattern Cluster #9,High match with repeat offender Vikas Kumar,83,Wildlife Crime,Chamarajanagara Sector 1,2026-01-25,Deploy Hoysala patrol unit to Chamarajanagara Traffic PS and monitor CCTV feeds.
AI03889,KSP/DIS014/2026/03889,Environmental & Forest Crime Pattern Cluster #10,No prior criminal record detected,84,Forest Crime,Kodagu Sector 2,2026-02-26,Deploy Hoysala patrol unit to Kodagu Town PS and monitor CCTV feeds.
AI03890,KSP/DIS015/2026/03890,Terror & National Security Pattern Cluster #11,No prior criminal record detected,85,Terror Related Activity,Dakshina Kannada (Mangaluru) Sector 3,2026-03-27,Deploy Hoysala patrol unit to Dakshina Kannada (Mangaluru) Central PS and monitor CCTV feeds.
AI03891,KSP/DIS016/2026/03891,Economic & White Collar Offence Pattern Cluster #12,No prior criminal record detected,86,Corruption,Udupi Sector 4,2026-04-28,Deploy Hoysala patrol unit to Udupi Cyber Crime PS and monitor CCTV feeds.
AI03892,KSP/DIS017/2026/03892,Economic & White Collar Offence Pattern Cluster #13,High match with repeat offender Rohan Verma,87,Economic Offence,Uttara Kannada (Karwar) Sector 5,2026-05-01,Deploy Hoysala patrol unit to Uttara Kannada (Karwar) Traffic PS and monitor CCTV feeds.
AI03893,KSP/DIS018/2026/03893,Economic & White Collar Offence Pattern Cluster #14,No prior criminal record detected,88,White Collar Crime,Belagavi Sector 6,2026-06-02,Deploy Hoysala patrol unit to Belagavi Town PS and monitor CCTV feeds.
AI03894,KSP/DIS019/2026/03894,Organized Crime & Extortion Pattern Cluster #15,No prior criminal record detected,89,Smuggling,Dharwad Sector 7,2026-07-03,Deploy Hoysala patrol unit to Dharwad Central PS and monitor CCTV feeds.
AI03895,KSP/DIS020/2026/03895,Organized Crime & Extortion Pattern Cluster #16,No prior criminal record detected,90,Extortion,Hubballi City Sector 8,2026-08-04,Deploy Hoysala patrol unit to Hubballi City Cyber Crime PS and monitor CCTV feeds.
AI03896,KSP/DIS021/2026/03896,Organized Crime & Extortion Pattern Cluster #17,High match with repeat offender Santosh Kulkarni,91,Blackmail,Gadag Sector 1,2026-09-05,Deploy Hoysala patrol unit to Gadag Traffic PS and monitor CCTV feeds.
AI03897,KSP/DIS022/2026/03897,Economic & White Collar Offence Pattern Cluster #18,No prior criminal record detected,92,Counterfeit Currency,Haveri Sector 2,2026-10-06,Deploy Hoysala patrol unit to Haveri Town PS and monitor CCTV feeds.
AI03898,KSP/DIS023/2026/03898,Economic & White Collar Offence Pattern Cluster #19,No prior criminal record detected,93,Fake Documents,Vijayapura Sector 3,2026-11-07,Deploy Hoysala patrol unit to Vijayapura Central PS and monitor CCTV feeds.
AI03899,KSP/DIS024/2026/03899,Traffic & Road Incident Pattern Cluster #20,No prior criminal record detected,94,Hit and Run,Bagalkote Sector 4,2026-12-08,Deploy Hoysala patrol unit to Bagalkote Cyber Crime PS and monitor CCTV feeds.
AI03900,KSP/DIS025/2026/03900,Traffic & Road Incident Pattern Cluster #1,High match with repeat offender Manjunath Deshmukh,45,Road Accident,Kalaburagi Sector 5,2026-01-09,Deploy Hoysala patrol unit to Kalaburagi Traffic PS and monitor CCTV feeds.
AI03901,KSP/DIS026/2026/03901,Public Disturbance & Miscellaneous Pattern Cluster #2,No prior criminal record detected,46,Fire Incident,Bidar Sector 6,2026-02-10,Deploy Hoysala patrol unit to Bidar Town PS and monitor CCTV feeds.
AI03902,KSP/DIS027/2026/03902,Public Disturbance & Miscellaneous Pattern Cluster #3,No prior criminal record detected,47,Unknown Dead Body,Raichur Sector 7,2026-03-11,Deploy Hoysala patrol unit to Raichur Central PS and monitor CCTV feeds.
AI03903,KSP/DIS028/2026/03903,Public Disturbance & Miscellaneous Pattern Cluster #4,No prior criminal record detected,48,Suicide Investigation,Koppal Sector 8,2026-04-12,Deploy Hoysala patrol unit to Koppal Cyber Crime PS and monitor CCTV feeds.
AI03904,KSP/DIS029/2026/03904,Public Disturbance & Miscellaneous Pattern Cluster #5,High match with repeat offender Praveen Gowda,49,Property Disputes,Yadgir Sector 1,2026-05-13,Deploy Hoysala patrol unit to Yadgir Traffic PS and monitor CCTV feeds.
AI03905,KSP/DIS030/2026/03905,Public Disturbance & Miscellaneous Pattern Cluster #6,No prior criminal record detected,50,Public Disturbance,Ballari Sector 2,2026-06-14,Deploy Hoysala patrol unit to Ballari Town PS and monitor CCTV feeds.
AI03906,KSP/DIS031/2026/03906,Narcotics & Contraband Pattern Cluster #7,No prior criminal record detected,51,Synthetic Drugs (MDMA),Vijayanagara (Hospete) Sector 3,2026-07-15,Deploy Hoysala patrol unit to Vijayanagara (Hospete) Central PS and monitor CCTV feeds.
AI03907,KSP/DIS001/2026/03907,Violent Crime Pattern Cluster #8,No prior criminal record detected,52,Murder,Bengaluru Urban Sector 4,2026-08-16,Deploy Hoysala patrol unit to Bengaluru Urban Town PS and monitor CCTV feeds.
AI03908,KSP/DIS002/2026/03908,Violent Crime Pattern Cluster #9,High match with repeat offender Vikas Sharma,53,Attempt to Murder,Bengaluru Rural Sector 5,2026-09-17,Deploy Hoysala patrol unit to Bengaluru Rural Traffic PS and monitor CCTV feeds.
AI03909,KSP/DIS003/2026/03909,Violent Crime Pattern Cluster #10,No prior criminal record detected,54,Assault & Grievous Hurt,Ramanagara Sector 6,2026-10-18,Deploy Hoysala patrol unit to Ramanagara Town PS and monitor CCTV feeds.
AI03910,KSP/DIS004/2026/03910,Violent Crime Pattern Cluster #11,No prior criminal record detected,55,Kidnapping,Chikkaballapura Sector 7,2026-11-19,Deploy Hoysala patrol unit to Chikkaballapura Central PS and monitor CCTV feeds.
AI03911,KSP/DIS005/2026/03911,Violent Crime Pattern Cluster #12,No prior criminal record detected,56,Missing Person,Kolar Sector 8,2026-12-20,Deploy Hoysala patrol unit to Kolar Cyber Crime PS and monitor CCTV feeds.
AI03912,KSP/DIS006/2026/03912,Property Crime Pattern Cluster #13,High match with repeat offender Rohan Khan,57,Theft,Tumakuru Sector 1,2026-01-21,Deploy Hoysala patrol unit to Tumakuru Traffic PS and monitor CCTV feeds.
AI03913,KSP/DIS007/2026/03913,Vehicle Theft Pattern Cluster #14,No prior criminal record detected,58,Vehicle Theft,Shivamogga Sector 2,2026-02-22,Deploy Hoysala patrol unit to Shivamogga Town PS and monitor CCTV feeds.
AI03914,KSP/DIS008/2026/03914,Property Crime Pattern Cluster #15,No prior criminal record detected,59,Burglary,Chitradurga Sector 3,2026-03-23,Deploy Hoysala patrol unit to Chitradurga Central PS and monitor CCTV feeds.
AI03915,KSP/DIS009/2026/03915,Property Crime Pattern Cluster #16,No prior criminal record detected,60,Robbery,Davanagere Sector 4,2026-04-24,Deploy Hoysala patrol unit to Davanagere Cyber Crime PS and monitor CCTV feeds.
AI03916,KSP/DIS010/2026/03916,Property Crime Pattern Cluster #17,High match with repeat offender Santosh Shetty,61,Chain Snatching,Mysuru Sector 5,2026-05-25,Deploy Hoysala patrol unit to Mysuru Traffic PS and monitor CCTV feeds.
AI03917,KSP/DIS011/2026/03917,Cyber Crime & Online Fraud Pattern Cluster #18,No prior criminal record detected,62,Cyber Crime,Mandya Sector 6,2026-06-26,Deploy Hoysala patrol unit to Mandya Town PS and monitor CCTV feeds.
AI03918,KSP/DIS012/2026/03918,Cyber Crime & Online Fraud Pattern Cluster #19,No prior criminal record detected,63,UPI Fraud,Hassan Sector 7,2026-07-27,Deploy Hoysala patrol unit to Hassan Central PS and monitor CCTV feeds.
AI03919,KSP/DIS013/2026/03919,Cyber Crime & Online Fraud Pattern Cluster #20,No prior criminal record detected,64,Online Banking Fraud,Chamarajanagara Sector 8,2026-08-28,Deploy Hoysala patrol unit to Chamarajanagara Cyber Crime PS and monitor CCTV feeds.
AI03920,KSP/DIS014/2026/03920,Cyber Crime & Online Fraud Pattern Cluster #1,High match with repeat offender Manjunath Naik,65,Identity Theft,Kodagu Sector 1,2026-09-01,Deploy Hoysala patrol unit to Kodagu Traffic PS and monitor CCTV feeds.
AI03921,KSP/DIS015/2026/03921,Cyber Crime & Online Fraud Pattern Cluster #2,No prior criminal record detected,66,ATM Fraud,Dakshina Kannada (Mangaluru) Sector 2,2026-10-02,Deploy Hoysala patrol unit to Dakshina Kannada (Mangaluru) Town PS and monitor CCTV feeds.
AI03922,KSP/DIS016/2026/03922,Crime Against Women & Children Pattern Cluster #3,No prior criminal record detected,67,Rape,Udupi Sector 3,2026-11-03,Deploy Hoysala patrol unit to Udupi Central PS and monitor CCTV feeds.
AI03923,KSP/DIS017/2026/03923,Crime Against Women & Children Pattern Cluster #4,No prior criminal record detected,68,Sexual Assault,Uttara Kannada (Karwar) Sector 4,2026-12-04,Deploy Hoysala patrol unit to Uttara Kannada (Karwar) Cyber Crime PS and monitor CCTV feeds.
AI03924,KSP/DIS018/2026/03924,Crime Against Women & Children Pattern Cluster #5,High match with repeat offender Praveen Kumar,69,POCSO,Belagavi Sector 5,2026-01-05,Deploy Hoysala patrol unit to Belagavi Traffic PS and monitor CCTV feeds.
AI03925,KSP/DIS019/2026/03925,Crime Against Women & Children Pattern Cluster #6,No prior criminal record detected,70,Domestic Violence,Dharwad Sector 6,2026-02-06,Deploy Hoysala patrol unit to Dharwad Town PS and monitor CCTV feeds.
AI03926,KSP/DIS020/2026/03926,Organized Crime & Extortion Pattern Cluster #7,No prior criminal record detected,71,Illegal Weapons,Hubballi City Sector 7,2026-03-07,Deploy Hoysala patrol unit to Hubballi City Central PS and monitor CCTV feeds.
AI03927,KSP/DIS021/2026/03927,Narcotics & Contraband Pattern Cluster #8,No prior criminal record detected,72,Drug Trafficking,Gadag Sector 8,2026-04-08,Deploy Hoysala patrol unit to Gadag Cyber Crime PS and monitor CCTV feeds.
AI03928,KSP/DIS022/2026/03928,Organized Crime & Extortion Pattern Cluster #9,High match with repeat offender Vikas Verma,73,Human Trafficking,Haveri Sector 1,2026-05-09,Deploy Hoysala patrol unit to Haveri Traffic PS and monitor CCTV feeds.
AI03929,KSP/DIS023/2026/03929,Public Disturbance & Miscellaneous Pattern Cluster #10,No prior criminal record detected,74,Gambling,Vijayapura Sector 2,2026-06-10,Deploy Hoysala patrol unit to Vijayapura Town PS and monitor CCTV feeds.
AI03930,KSP/DIS024/2026/03930,Environmental & Forest Crime Pattern Cluster #11,No prior criminal record detected,75,Wildlife Crime,Bagalkote Sector 3,2026-07-11,Deploy Hoysala patrol unit to Bagalkote Central PS and monitor CCTV feeds.
AI03931,KSP/DIS025/2026/03931,Environmental & Forest Crime Pattern Cluster #12,No prior criminal record detected,76,Forest Crime,Kalaburagi Sector 4,2026-08-12,Deploy Hoysala patrol unit to Kalaburagi Cyber Crime PS and monitor CCTV feeds.
AI03932,KSP/DIS026/2026/03932,Terror & National Security Pattern Cluster #13,High match with repeat offender Rohan Kulkarni,77,Terror Related Activity,Bidar Sector 5,2026-09-13,Deploy Hoysala patrol unit to Bidar Traffic PS and monitor CCTV feeds.
AI03933,KSP/DIS027/2026/03933,Economic & White Collar Offence Pattern Cluster #14,No prior criminal record detected,78,Corruption,Raichur Sector 6,2026-10-14,Deploy Hoysala patrol unit to Raichur Town PS and monitor CCTV feeds.
AI03934,KSP/DIS028/2026/03934,Economic & White Collar Offence Pattern Cluster #15,No prior criminal record detected,79,Economic Offence,Koppal Sector 7,2026-11-15,Deploy Hoysala patrol unit to Koppal Central PS and monitor CCTV feeds.
AI03935,KSP/DIS029/2026/03935,Economic & White Collar Offence Pattern Cluster #16,No prior criminal record detected,80,White Collar Crime,Yadgir Sector 8,2026-12-16,Deploy Hoysala patrol unit to Yadgir Cyber Crime PS and monitor CCTV feeds.
AI03936,KSP/DIS030/2026/03936,Organized Crime & Extortion Pattern Cluster #17,High match with repeat offender Santosh Deshmukh,81,Smuggling,Ballari Sector 1,2026-01-17,Deploy Hoysala patrol unit to Ballari Traffic PS and monitor CCTV feeds.
AI03937,KSP/DIS031/2026/03937,Organized Crime & Extortion Pattern Cluster #18,No prior criminal record detected,82,Extortion,Vijayanagara (Hospete) Sector 2,2026-02-18,Deploy Hoysala patrol unit to Vijayanagara (Hospete) Town PS and monitor CCTV feeds.
AI03938,KSP/DIS001/2026/03938,Organized Crime & Extortion Pattern Cluster #19,No prior criminal record detected,83,Blackmail,Bengaluru Urban Sector 3,2026-03-19,Deploy Hoysala patrol unit to Cubbon Park Police Station and monitor CCTV feeds.
AI03939,KSP/DIS002/2026/03939,Economic & White Collar Offence Pattern Cluster #20,No prior criminal record detected,84,Counterfeit Currency,Bengaluru Rural Sector 4,2026-04-20,Deploy Hoysala patrol unit to Bengaluru Rural Cyber Crime PS and monitor CCTV feeds.
AI03940,KSP/DIS003/2026/03940,Economic & White Collar Offence Pattern Cluster #1,High match with repeat offender Manjunath Gowda,85,Fake Documents,Ramanagara Sector 5,2026-05-21,Deploy Hoysala patrol unit to Ramanagara Traffic PS and monitor CCTV feeds.
AI03941,KSP/DIS004/2026/03941,Traffic & Road Incident Pattern Cluster #2,No prior criminal record detected,86,Hit and Run,Chikkaballapura Sector 6,2026-06-22,Deploy Hoysala patrol unit to Chikkaballapura Town PS and monitor CCTV feeds.
AI03942,KSP/DIS005/2026/03942,Traffic & Road Incident Pattern Cluster #3,No prior criminal record detected,87,Road Accident,Kolar Sector 7,2026-07-23,Deploy Hoysala patrol unit to Kolar Central PS and monitor CCTV feeds.
AI03943,KSP/DIS006/2026/03943,Public Disturbance & Miscellaneous Pattern Cluster #4,No prior criminal record detected,88,Fire Incident,Tumakuru Sector 8,2026-08-24,Deploy Hoysala patrol unit to Tumakuru Cyber Crime PS and monitor CCTV feeds.
AI03944,KSP/DIS007/2026/03944,Public Disturbance & Miscellaneous Pattern Cluster #5,High match with repeat offender Praveen Sharma,89,Unknown Dead Body,Shivamogga Sector 1,2026-09-25,Deploy Hoysala patrol unit to Shivamogga Traffic PS and monitor CCTV feeds.
AI03945,KSP/DIS008/2026/03945,Public Disturbance & Miscellaneous Pattern Cluster #6,No prior criminal record detected,90,Suicide Investigation,Chitradurga Sector 2,2026-10-26,Deploy Hoysala patrol unit to Chitradurga Town PS and monitor CCTV feeds.
AI03946,KSP/DIS009/2026/03946,Public Disturbance & Miscellaneous Pattern Cluster #7,No prior criminal record detected,91,Property Disputes,Davanagere Sector 3,2026-11-27,Deploy Hoysala patrol unit to Davanagere Central PS and monitor CCTV feeds.
AI03947,KSP/DIS010/2026/03947,Public Disturbance & Miscellaneous Pattern Cluster #8,No prior criminal record detected,92,Public Disturbance,Mysuru Sector 4,2026-12-28,Deploy Hoysala patrol unit to Mysuru Cyber Crime PS and monitor CCTV feeds.
AI03948,KSP/DIS011/2026/03948,Narcotics & Contraband Pattern Cluster #9,High match with repeat offender Vikas Khan,93,Synthetic Drugs (MDMA),Mandya Sector 5,2026-01-01,Deploy Hoysala patrol unit to Mandya Traffic PS and monitor CCTV feeds.
